V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,Class,Class_num
1.0,1.0,1.0,1.0,1.0,1.0,2,b'2',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',0.0,0.0,0.0,0.0,0.0,0.0,2,b'2',0.666667,0.666667,0.740741,0.694444,0.681818,0.56,2,b'2',0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,b'1',b'1',0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,b'1',b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.75,0.5,0.644444,0.616667,0.567568,0.5,b'2',b'2',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,b'1',1.0,1.0,1.0,b'3',1.0,1.0,1.0,b'3',1.0,1.0,1.0,b'3',0.999999,0.875,0.7,2,0.999966,0.666667,0.428571,2,1.0,1.0,Duplicado,1
0.75,0.428571,0.597902,0.545455,0.230769,0.272727,1,b'1',0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,b'1',0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,b'1',0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,b'1',0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,b'1',b'1',0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,b'1',b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.875,0.7,0.814815,0.777778,0.614035,0.677966,b'2',b'2',1.0,0.25,0.4,0.4,0.25,0.276596,b'3',b'2',0.915725,0.913316,0.962043,0.936303,0.963992,0.936316,1,b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,1.0,1.0,3,0.530065,0.760775,0.647217,b'1',0.791184,0.888243,0.829007,b'2',0.918216,0.333333,0.117647,b'2',0.993212,0.4,0.235294,b'2',0.986936,0.375,0.153846,2,0.990389,0.444444,0.285714,2,0.992083,0.999731,Duplicado,1
0.0,0.0,0.28125,0.025,0.25,0.032258,1,b'1',0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,b'1',0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,b'1',0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,b'1',0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,b'1',b'1',0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,b'1',b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.714286,0.625,0.748148,0.666667,0.772727,0.491228,b'2',b'2',0.666667,0.571429,0.709402,0.615385,0.767442,0.473684,b'2',b'2',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,b'1',0.019608,0.5,0.0,b'2',0.998914,0.555556,0.25,b'2',0.998603,0.555556,0.25,b'2',0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,0.999997,0.979322,Não Duplicado,0
0.0,0.0,0.2875,0.0,0.1875,0.0,1,b'1',0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,b'1',0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,b'1',0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,b'1',0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,b'1',b'1',0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,b'1',b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,1.0,1.0,3,0.530065,0.760775,0.647217,b'1',1.0,1.0,1.0,b'3',0.999798,0.777778,0.333333,b'2',0.999964,0.6,0.357143,b'2',0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1.0,0.979322,Duplicado,1
0.0,0.0,0.395238,0.176224,0.4,0.185185,1,b'1',0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,b'1',0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,b'1',0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,b'1',0.6,0.3,0.540238,0.42963,0.333333,0.241935,b'2',b'2',0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,b'1',b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,0.833333,0.909091,0.909091,0.657143,0.916667,b'3',b'2',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.032258,0.909091,0.6,2,0.530065,0.760775,0.647217,b'1',0.791184,0.888243,0.829007,b'2',1.0,1.0,1.0,b'3',1.0,1.0,1.0,b'3',0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1.0,0.979322,Duplicado,1
1.0,1.0,1.0,1.0,1.0,1.0,2,b'2',0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,b'1',0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,b'1',0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,b'1',0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,b'1',b'1',0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,b'1',b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.5,0.166667,0.432292,0.322917,0.2,0.3,b'2',b'2',1.0,0.333333,0.5,0.5,0.384615,0.410256,b'3',b'2',0.915725,0.913316,0.962043,0.936303,0.963992,0.936316,1,b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,1.0,1.0,3,0.530065,0.760775,0.647217,b'1',0.791184,0.888243,0.829007,b'2',0.999981,0.666667,0.428571,b'2',0.999909,0.7,0.4,b'2',0.998996,0.666667,0.266667,2,0.999898,0.777778,0.428571,2,1.0,0.999999,Duplicado,1
0.0,0.0,0.089286,0.0,0.111111,0.0,1,b'1',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',0.0,0.0,0.8,0.333333,0.8,0.333333,2,b'2',0.2,0.2,0.35,0.25,0.357143,0.104167,2,b'2',0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,b'1',b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.375,0.375,0.58125,0.447917,0.62,0.338028,b'2',b'2',0.375,0.375,0.58125,0.447917,0.62,0.338028,b'2',b'2',0.0,0.0,0.8,0.333333,0.8,0.333333,2,b'2',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,b'1',0.007692,0.4,0.25,b'2',0.988134,0.444444,0.176471,b'2',0.979319,0.3,0.157895,b'2',0.988223,0.5,0.285714,2,0.979787,0.666667,0.25,2,0.99941,0.999433,Não Duplicado,0
0.0,0.0,0.316964,0.046875,0.25,0.064516,1,b'1',0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,b'1',0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,b'1',0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,b'1',0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,b'1',b'1',0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,b'1',b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.333333,0.25,0.434949,0.295918,0.478261,0.268657,b'2',b'2',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',4e-06,0.636364,0.277778,2,0.530065,0.760775,0.647217,b'1',0.791184,0.888243,0.829007,b'2',1.0,1.0,1.0,b'3',1.0,1.0,1.0,b'3',0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1.0,0.979322,Não Duplicado,0
0.0,0.0,0.347222,0.055556,0.055556,0.058824,1,b'1',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,b'1',0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,b'1',0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,b'1',b'1',0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,b'1',b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.666667,0.285714,0.466667,0.45,0.388889,0.368421,b'2',b'2',0.666667,0.285714,0.466667,0.45,0.388889,0.368421,b'2',b'2',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',0.999758,0.999758,0.999758,0.999758,0.999758,0.999758,b'1',b'1',1.0,1.0,1.0,3,0.530065,0.760775,0.647217,b'1',3.4e-05,0.428571,0.181818,b'2',0.995747,0.4,0.133333,b'2',0.986103,0.4,0.166667,b'2',0.995731,0.444444,0.153846,2,0.986076,0.3,0.2,2,0.999783,0.999782,Duplicado,1
0.666667,0.285714,0.460119,0.4,0.27907,0.244444,1,b'1',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',0.75,0.75,0.75,0.75,0.9,0.75,2,b'2',0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,b'1',b'1',0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,b'1',b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.714286,0.714286,0.761905,0.75,0.857143,0.744681,b'2',b'2',0.857143,0.857143,0.857143,0.857143,0.952381,0.869565,b'2',b'2',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.0,0.272727,0.090909,2,0.530065,0.760775,0.647217,b'1',0.030303,0.5,0.25,b'2',0.998016,0.444444,0.25,b'2',0.999254,0.5,0.294118,b'2',0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,0.999995,0.979322,Não Duplicado,0
1.0,1.0,1.0,1.0,1.0,1.0,2,b'2',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',0.833333,0.833333,0.875,0.833333,0.875,0.678571,2,b'2',0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,b'1',b'1',0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,b'1',b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.777778,0.777778,0.842593,0.805556,0.833333,0.702128,b'2',b'2',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,b'1',1.0,1.0,1.0,b'3',1.0,1.0,1.0,b'3',1.0,1.0,1.0,b'3',0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1.0,0.979322,Duplicado,1
1.0,0.8,0.888889,0.888889,0.909091,0.911765,2,b'1',0.0,0.0,0.485714,0.133333,0.466667,0.103448,2,b'2',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',1.0,0.857143,0.923077,0.923077,0.914286,0.911765,3,b'2',0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,b'1',b'1',0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,b'1',b'1',0.952529,0.951311,0.964656,0.957252,0.964233,0.95708,b'1',b'1',0.636364,0.583333,0.785093,0.676087,0.770492,0.561644,b'2',b'2',1.0,0.916667,0.956522,0.956522,0.953125,0.95082,b'3',b'2',0.915725,0.913316,0.962043,0.936303,0.963992,0.936316,1,b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,b'1',0.791184,0.888243,0.829007,b'2',0.99577,0.555556,0.266667,b'2',0.993947,0.6,0.3125,b'2',0.999803,0.5,0.294118,2,0.998932,0.538462,0.263158,2,0.999945,0.999999,Duplicado,1
0.8,0.666667,0.792208,0.741259,0.512195,0.617021,1,b'1',0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,b'1',0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,b'1',0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,b'1',0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,b'1',b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.833333,0.555556,0.72,0.683333,0.55102,0.5,b'2',b'2',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,b'1',1.0,1.0,1.0,b'3',1.0,1.0,1.0,b'3',1.0,1.0,1.0,b'3',0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1.0,0.979322,Duplicado,1
0.0,0.0,0.253333,0.128718,0.2,0.088235,1,b'1',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',0.75,0.75,0.75,0.75,0.923077,0.8,2,b'2',0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,b'1',b'1',0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,b'1',b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.8,0.8,0.8,0.8,0.931034,0.818182,b'2',b'2',0.833333,0.833333,0.833333,0.833333,0.957447,0.882353,b'2',b'2',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',3.7e-05,0.5,0.294118,2,0.530065,0.760775,0.647217,b'1',0.791184,0.888243,0.829007,b'2',0.999672,0.555556,0.266667,b'2',0.999693,0.6,0.375,b'2',0.999672,0.5,0.285714,2,0.999692,0.666667,0.428571,2,1.0,1.0,Não Duplicado,0
0.0,0.0,0.123852,0.0,0.035714,0.0,1,b'1',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',0.0,0.0,0.158333,0.0,0.25,0.0,2,b'2',0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,b'1',b'1',0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,b'1',b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.428571,0.428571,0.519048,0.428571,0.583333,0.313726,b'2',b'2',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,b'1',0.043478,0.5,0.25,b'2',1.0,1.0,1.0,b'3',1.0,1.0,1.0,b'3',0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1.0,0.979322,Não Duplicado,0
1.0,1.0,1.0,1.0,1.0,1.0,2,b'2',0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,b'1',0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,b'1',0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,b'1',b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.875,0.777778,0.917647,0.862745,0.79661,0.701754,b'2',b'2',0.666667,0.666667,0.933333,0.777778,0.952381,0.76,b'2',b'2',0.0,0.0,0.8,0.333333,0.8,0.333333,2,b'2',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,1.0,1.0,3,0.530065,0.760775,0.647217,b'1',1.0,1.0,1.0,b'3',0.940917,0.333333,0.111111,b'2',0.95785,0.5,0.157895,b'2',0.981696,0.3,0.2,2,0.974553,0.272727,0.214286,2,0.994155,0.998972,Duplicado,1
0.0,0.0,0.228571,0.0,0.230769,0.0,1,b'1',0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,b'1',0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,b'1',0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,b'1',0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,b'1',b'1',0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,b'1',b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.8,0.8,0.96,0.9,0.96875,0.885714,b'2',b'2',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,b'1',1.0,1.0,1.0,b'3',1.0,1.0,1.0,b'3',1.0,1.0,1.0,b'3',0.999381,0.5,0.285714,2,0.998005,0.666667,0.25,2,1.0,0.999996,Duplicado,1
1.0,1.0,1.0,1.0,1.0,1.0,2,b'2',1.0,0.5,0.666667,0.666667,0.454545,0.5,3,b'2',0.0,0.0,0.8,0.5,0.8,0.5,2,b'2',1.0,0.75,0.857143,0.857143,0.833333,0.842105,3,b'2',0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,b'1',b'1',0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,b'1',b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.666667,0.571429,0.789744,0.730769,0.783784,0.692308,b'2',b'2',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,b'1',1.0,1.0,1.0,b'3',0.999596,0.555556,0.25,b'2',0.999969,0.7,0.466667,b'2',0.999972,0.777778,0.384615,2,0.999963,0.7,0.5,2,1.0,1.0,Duplicado,1
1.0,1.0,1.0,1.0,1.0,1.0,2,b'2',0.0,0.0,0.135714,0.0,0.066667,0.0,2,b'2',0.0,0.0,0.2,0.0,0.2,0.0,2,b'2',0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,b'1',0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,b'1',b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.6,0.214286,0.529094,0.37193,0.306667,0.289474,b'2',b'2',0.928571,0.928571,0.964286,0.942857,0.986667,0.946667,b'2',b'2',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,b'1',0.791184,0.888243,0.829007,b'1',0.999914,0.555556,0.333333,b'2',0.999977,0.6,0.375,b'2',0.999936,0.75,0.416667,2,0.999951,0.666667,0.428571,2,1.0,1.0,Duplicado,1
0.5,0.25,0.400298,0.333333,0.32,0.26087,1,b'1',0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,b'1',0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,b'1',0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,b'1',0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,b'1',b'1',0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,b'1',b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.142857,0.083333,0.364411,0.154825,0.37037,0.126214,b'2',b'2',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.915725,0.913316,0.962043,0.936303,0.963992,0.936316,1,b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,b'1',0.791184,0.888243,0.829007,b'2',1.0,1.0,1.0,b'3',1.0,1.0,1.0,b'3',0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1.0,0.979322,Não Duplicado,0
1.0,1.0,1.0,1.0,1.0,1.0,2,b'2',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,b'1',b'1',0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,b'1',b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,0.857143,0.923077,0.923077,0.933333,0.934783,b'3',b'2',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,b'1',1.0,1.0,1.0,b'3',1.0,1.0,1.0,b'3',1.0,1.0,1.0,b'3',0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1.0,0.979322,Duplicado,1
0.5,0.333333,0.444444,0.4,0.45,0.347826,1,b'1',0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,b'1',0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,b'1',0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,b'1',0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,b'1',b'1',0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,b'1',b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.833333,0.833333,0.888889,0.875,0.897436,0.853659,b'2',b'2',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.032258,0.909091,0.6,2,0.530065,0.760775,0.647217,b'1',1.0,1.0,1.0,b'3',1.0,1.0,1.0,b'3',1.0,1.0,1.0,b'3',0.999152,0.555556,0.384615,2,0.996467,0.384615,0.263158,2,1.0,0.999987,Duplicado,1
1.0,0.5,0.666667,0.666667,0.5,0.526316,2,b'1',0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,b'1',0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,b'1',0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,b'1',0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,b'1',b'1',0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,b'1',b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,0.666667,0.8,0.8,0.659091,0.852941,b'3',b'2',0.8,0.571429,0.75,0.7,0.696429,0.787234,b'2',b'2',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,b'1',0.791184,0.888243,0.829007,b'2',0.999783,0.555556,0.333333,b'2',0.998832,0.5,0.294118,b'2',0.9996,0.833333,0.555556,2,0.99947,0.875,0.545455,2,0.999999,1.0,Duplicado,1
1.0,0.5,0.666667,0.666667,0.55,0.571429,2,b'1',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,b'1',0.833333,0.833333,0.97619,0.925926,1.0,1.0,2,b'2',0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,b'1',b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.857143,0.857143,0.979592,0.936508,1.0,1.0,b'2',b'2',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,b'1',1.0,1.0,1.0,b'3',1.0,1.0,1.0,b'3',1.0,1.0,1.0,b'3',0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1.0,0.979322,Duplicado,1
1.0,0.4,0.571429,0.571429,0.416667,0.5,2,b'1',0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,b'1',0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,b'1',0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,b'1',0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,b'1',b'1',0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,b'1',b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.666667,0.666667,0.833333,0.75,0.827586,0.6,b'2',b'2',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,b'1',1.0,1.0,1.0,b'3',1.0,1.0,1.0,b'3',1.0,1.0,1.0,b'3',1.0,1.0,1.0,3,1.0,1.0,1.0,3,1.0,1.0,Duplicado,1
0.333333,0.142857,0.423889,0.285,0.3,0.173913,1,b'1',0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,b'1',0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,b'1',0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,b'1',0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,b'1',b'1',0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,b'1',b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.666667,0.666667,0.779487,0.722222,0.6,0.452381,b'2',b'2',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,1.0,1.0,3,1.0,1.0,1.0,b'3',1.0,1.0,1.0,b'3',1.0,1.0,1.0,b'3',1.0,1.0,1.0,b'3',0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1.0,0.979322,Duplicado,1
